pair,date,high,low,open,close,volume
USDT_BTC,1622548800,98.7820921095427,93.84298750406556,96.37949904600924,96.11660717449512,122194005
USDT_BTC,1622545200,98.60844243070775,93.67802030917237,96.29192419938195,94.91053223539727,90812462.85
USDT_BTC,1622541600,98.51613709689907,93.59033024205411,95.85613827937301,96.27645545203175,101992700.9
USDT_BTC,1622538000,99.57890500282261,94.59995975268147,97.02455603819138,96.94205685823717,98565251.35
USDT_BTC,1622534400,102.90674646333073,97.76140914016419,99.71144750719624,100.60102434893874,210515123.7
USDT_BTC,1622530800,99.47611384034708,94.50230814832972,97.00582889428291,96.7900306060631,100313042.7
USDT_BTC,1622527200,100.1726168956091,95.16398605082864,97.82062439258279,97.56710387880115,111290611.2
USDT_BTC,1622523600,102.01709419935848,96.91623948939055,99.16675955615156,99.94352067917538,96537837.28
USDT_BTC,1622520000,103.33694473665756,98.17009749982468,100.83026728154684,101.17113007637012,64976976.77
USDT_BTC,1622516400,103.52142774311659,98.34535635596076,100.81455113225415,101.67583220574937,116905766.8
USDT_BTC,1622512800,100.13365265472929,95.12697002199282,98.08422924131132,97.33738625774183,113551230.2
USDT_BTC,1622509200,103.43605420193911,98.26425149184216,101.18174310665185,100.30703864677199,118173642.8
USDT_BTC,1622505600,104.3758744475674,99.15708072518902,101.57065248188682,102.504990013546,196926607.5
USDT_BTC,1622502000,100.10554033240355,95.10026331578337,96.91130571727015,98.41973383316798,98660484.55
USDT_BTC,1622498400,100.68954175969048,95.65506467170596,98.82655792639811,98.28154780114015,86091105.8
USDT_BTC,1622494800,99.53834232761913,94.56142521123817,97.71801365482581,97.10138201274617,54590957.95
USDT_BTC,1622491200,101.87685375083647,96.78301106329465,100.13172569051761,97.61406441118385,62422937.08
USDT_BTC,1622487600,103.15354508828881,97.99586783387436,100.66841614175578,101.42632907075343,72040569.56
USDT_BTC,1622484000,102.75352935696124,97.61585288911317,100.18872880653583,99.86214029489534,70542843.95
