pair,date,high,low,open,close,volume
USDT_BTC,1622548800,99.49195996296372,94.51736196481554,96.07044037745419,97.50639896566837,122194005
USDT_BTC,1622545200,99.07169265610042,94.11810802329539,95.89020322488463,96.23988223874576,90812462.85
USDT_BTC,1622541600,101.07773485038607,96.02384810786675,99.20247668007632,98.93259594557476,101992700.9
USDT_BTC,1622538000,100.76997902997113,95.73148007847256,99.04916346456879,97.56935418267784,98565251.35
USDT_BTC,1622534400,102.13224822369946,97.02563581251448,98.73522233342176,99.43404982287878,210515123.7
USDT_BTC,1622530800,102.50822150874586,97.38281043330856,99.31275657395216,99.68803834099637,100313042.7
USDT_BTC,1622527200,98.07124614989648,93.16768384240166,95.5505442959331,95.24981049572416,111290611.2
USDT_BTC,1622523600,101.79758266858761,96.70770353515822,99.24852944575642,99.4907177988129,96537837.28
USDT_BTC,1622520000,97.78526613274893,92.89600282611148,94.51143047924684,95.09853270026213,64976976.77
USDT_BTC,1622516400,97.79756240716277,92.90768428680462,94.87965421569191,95.87645390908659,116905766.8
USDT_BTC,1622512800,102.80559117144372,97.66531161287153,99.98076594297233,100.36629697014178,113551230.2
USDT_BTC,1622509200,99.6265498555473,94.64522236276993,97.37516521559479,97.46698076526205,118173642.8
USDT_BTC,1622505600,103.47018653672427,98.29667720988805,100.33019099973383,100.17503891718295,196926607.5
USDT_BTC,1622502000,102.43088421352219,97.30934000284607,99.21947363717946,99.51222723028734,98660484.55
USDT_BTC,1622498400,101.30619490970089,96.24088516421584,99.10244593982102,98.69424994192177,86091105.8
USDT_BTC,1622494800,102.20518107735677,97.09492202348892,99.43110182108649,99.44446642418113,54590957.95
USDT_BTC,1622491200,99.192532553571,94.23290592589244,97.09428372962437,96.86259744016361,62422937.08
USDT_BTC,1622487600,100.13816030148824,95.13125228641383,97.7444461412752,99.04264341216361,72040569.56
USDT_BTC,1622484000,102.37350098729237,97.25482593792775,99.25583927643319,100.12850612488158,70542843.95
USDT_BTC,1622480400,98.96236424166096,94.0142460295779,96.9941956461847,96.82699009565349,147660645
USDT_BTC,1622476800,103.95871824689638,98.76078233455156,101.23934715468384,101.52753638452137,234665903
USDT_BTC,1622473200,103.10935803951796,97.95389013754206,100.4739037891065,100.58240306796782,153858395.1
USDT_BTC,1622469600,101.96593322023719,96.86763655922533,99.66317323601535,99.53664058137814,158281846.4
USDT_BTC,1622466000,100.78294287313915,95.74379572948219,98.67856246147203,98.09851405030662,185178921.1
USDT_BTC,1622462400,100.2269988550249,95.21564891227365,97.40957804990295,97.72921717085089,186290637
USDT_BTC,1622458800,98.3455065548682,93.42823122712478,94.99598276943009,95.1067676071176,190891250.1
USDT_BTC,1622455200,93.98820283924032,89.2887926972783,92.0661501963868,90.93157692847414,320451182.7
USDT_BTC,1622451600,102.91055737971871,97.76502951073277,100.15352238797094,100.44734020045198,157177579.6
USDT_BTC,1622448000,102.61639679331259,97.48557695364696,100.69970943559264,100.14155469513155,168933078.3
USDT_BTC,1622444400,97.73588181415714,92.84908772344927,95.51463756933374,95.04262199719675,213849731.4
USDT_BTC,1622440800,99.38866439409689,94.41923117439204,97.41496797943388,97.15867147087455,137432996.9
USDT_BTC,1622437200,101.68708433616351,96.60273011935533,99.41466052827421,98.87653036978193,121336201.3
USDT_BTC,1622433600,99.29991063484825,94.33491510310583,96.64340988439453,96.37897387620944,92043491.16
USDT_BTC,1622430000,96.79052565970807,91.95099937672266,94.58018617048963,94.70938584583912,118597529.7
USDT_BTC,1622426400,100.18999642988427,95.18049660839006,97.86208390962275,97.11728698372666,133842135.9
USDT_BTC,1622422800,99.27216605051592,94.30855774799012,95.9429672518809,96.98892848114335,121477337.4
USDT_BTC,1622419200,95.92769975675431,91.13131476891658,93.56015322843717,92.24805413291132,119729973.9
USDT_BTC,1622415600,95.82812052413257,91.03671449792594,93.23485188025191,92.86050417348416,57169174.33
USDT_BTC,1622412000,95.67124139903743,90.88767932908556,92.89206221881436,93.01734412348931,61845441.63
USDT_BTC,1622408400,95.57999073178634,90.80099119519701,93.3275576381272,92.92270885775514,55731642.82
USDT_BTC,1622404800,93.39379645902802,88.72410663607661,90.06051808379375,91.14992496929757,103664608.3
USDT_BTC,1622401200,91.3759498198842,86.80715232888998,88.56786321431323,88.63070531219417,58120993.68
USDT_BTC,1622397600,95.6488948744804,90.86645013075638,93.28374963903879,93.5975155821383,107074483
USDT_BTC,1622394000,92.25204506816459,87.63944281475636,90.04695525291432,89.43379206235761,78456527.12
USDT_BTC,1622390400,96.27866308728463,91.46472993292039,94.6957573055869,94.08611581819152,105816196.1
USDT_BTC,1622386800,91.37920789964942,86.81024750466695,89.37948570806749,89.52717269987768,78381085.58
USDT_BTC,1622383200,94.13161188803824,89.42503129363632,92.57960611357286,90.99570352204377,111352590.4
USDT_BTC,1622379600,90.73276311879172,86.19612496285214,88.62559651049287,88.65433214615959,100905892
USDT_BTC,1622376000,87.79147356067509,83.40189988264133,86.48122202460907,85.12527780045568,173937486.5
USDT_BTC,1622372400,86.72054566805788,82.38451838465498,83.59480979555363,84.66401045812952,145323843.4
USDT_BTC,1622368800,87.70127609256947,83.316212287941,85.53014909578775,84.79932059351434,98745851.24
USDT_BTC,1622365200,88.87729127488308,84.43342671113892,86.18904270694932,86.98095583200744,76117938.65
USDT_BTC,1622361600,86.93285677987545,82.58621394088168,85.56634765567992,85.00320708051827,118728731.2
USDT_BTC,1622358000,84.81211413327614,80.57150842661233,82.29242272431361,82.39200553191053,146548011.3
USDT_BTC,1622354400,84.05084701698021,79.8483046661312,81.9493573448357,82.20815528228741,166608363.9
USDT_BTC,1622350800,85.31315833533658,81.04750041856975,83.6136783460311,83.46348585775448,145924860.6
USDT_BTC,1622347200,81.02779850093869,76.97640857589175,79.06201817025666,79.1986145242925,125181274.2
USDT_BTC,1622343600,81.99005728434621,77.8905544201289,80.18594364704575,80.28081277531561,101174774.5
USDT_BTC,1622340000,82.68757260893688,78.55319397849003,81.93011619659721,81.18768248419308,89074825.43
USDT_BTC,1622336400,79.28384780305198,75.31965541289938,77.07750290946954,77.43369795214842,91097967.23
USDT_BTC,1622332800,81.9889393656298,77.8894923973483,79.55022980419133,79.20272281595082,205012385.1
USDT_BTC,1622329200,78.40396741914776,74.48376904819037,77.01764194534042,76.41106746772016,131158843.1
USDT_BTC,1622325600,78.39679256627163,74.47695293795805,76.57483359962507,76.65780960687731,83879883.12
USDT_BTC,1622322000,79.25642892886188,75.29360748241878,77.97798934920917,77.32038683141931,114348571.5
USDT_BTC,1622318400,77.79682557401367,73.90698429531298,76.15288177375626,75.81009829202937,158829092.6
