pair,date,high,low,open,close,volume
USDT_BTC,1622548800,95.1984223365401,90.43850121971309,93.1224020440963,93.43683302162886,122194005
USDT_BTC,1622545200,97.43637253412784,92.56455390742144,95.09857108493742,96.05557259193546,90812462.85
USDT_BTC,1622541600,98.1388392103106,93.23189724979507,95.40139307784504,95.65843748256647,101992700.9
USDT_BTC,1622538000,99.48195455509476,94.50785682734002,96.70170127508023,96.39369511265645,98565251.35
USDT_BTC,1622534400,101.7926290559067,96.70299760311136,98.57493711034542,99.14785518790565,210515123.7
USDT_BTC,1622530800,100.02140807830702,95.02033767439167,97.59491679250434,96.95447501455851,100313042.7
USDT_BTC,1622527200,102.56040392120978,97.4323837251493,100.61412158771279,99.7465333022154,111290611.2
USDT_BTC,1622523600,100.3413953627156,95.32432559457982,96.96654078440879,97.75592363401668,96537837.28
USDT_BTC,1622520000,102.40911189136159,97.2886562967935,100.62973480504509,99.65628460811772,64976976.77
USDT_BTC,1622516400,100.14430895147129,95.13709350389772,97.02529154674765,97.84661834229594,116905766.8
USDT_BTC,1622512800,102.25736445725468,97.14449623439194,99.9175526998772,99.36126757721719,113551230.2
USDT_BTC,1622509200,101.26318311494822,96.2000239592008,98.34343885607925,98.46315905437636,118173642.8
USDT_BTC,1622505600,102.15936046296542,97.05139243981715,99.26302227536289,98.75702153200794,196926607.5
USDT_BTC,1622502000,104.76798593149779,99.5295866349229,102.08114649601889,102.66959028175157,98660484.55
USDT_BTC,1622498400,101.97188891679103,96.87329447095148,99.66900929766136,99.50972895743894,86091105.8
USDT_BTC,1622494800,102.47055811630516,97.34703021048989,99.7005193773257,99.71724286162699,54590957.95
USDT_BTC,1622491200,103.54947645358423,98.37200263090502,100.8233145054375,100.54051061597787,62422937.08
USDT_BTC,1622487600,98.24921566562787,93.33675488234647,95.69010794893661,95.33592421351489,72040569.56
USDT_BTC,1622484000,103.08868810607393,97.93425370077023,100.65539382514626,100.28489939333005,70542843.95
USDT_BTC,1622480400,100.71422893361893,95.67851748693798,98.19889073009838,97.87153316124437,147660645
USDT_BTC,1622476800,103.27880982547862,98.11486933420468,99.9100795859856,100.16510080542652,234665903
USDT_BTC,1622473200,100.0091615849949,95.00870350574515,96.8316075464952,97.17610911204885,153858395.1
USDT_BTC,1622469600,105.41527929605357,100.14451533125089,103.24670221956073,103.6426620968651,158281846.4
USDT_BTC,1622466000,99.98905348599826,94.98960081169834,98.20983334610972,97.50297319367715,185178921.1
USDT_BTC,1622462400,102.33767934876408,97.22079538132587,100.97061094074935,100.05208333640684,186290637
USDT_BTC,1622458800,107.5838511598156,102.2046586018248,104.55056843181065,104.49471969492502,190891250.1
USDT_BTC,1622455200,104.55427226373541,99.32655865054863,102.87444228933552,102.07651328439691,320451182.7
USDT_BTC,1622451600,101.77483773984765,96.68609585285527,98.82262057708002,98.42451058559867,157177579.6
USDT_BTC,1622448000,103.9073388074281,98.71197186705669,101.0180547673053,101.84392470026816,168933078.3
USDT_BTC,1622444400,102.21754426418175,97.10666705097266,99.96519334698736,99.4257165134122,213849731.4
USDT_BTC,1622440800,102.40837982985688,97.28796083836403,100.4882714682088,100.09547234010152,137432996.9
USDT_BTC,1622437200,105.12316537727281,99.86700710840917,103.43303190844566,102.1499106904579,121336201.3
USDT_BTC,1622433600,99.89668142466898,94.90184735343553,97.61136837938614,97.1888929952615,92043491.16
USDT_BTC,1622430000,100.50763212426456,95.48225051805133,97.24022516314076,97.49714157278515,118597529.7
USDT_BTC,1622426400,100.79958447432337,95.7596052506072,97.69017727303114,98.15136058941432,133842135.9
USDT_BTC,1622422800,98.09023604697823,93.18572424462931,95.42094709142656,96.02911722733204,121477337.4
USDT_BTC,1622419200,101.12930171471571,96.07283662897991,97.57139784613172,98.70399994313539,119729973.9
USDT_BTC,1622415600,101.83483273296466,96.74309109631642,99.12562948631829,98.87003517777455,57169174.33
USDT_BTC,1622412000,99.57741554123098,94.59854476416942,97.02137175054767,96.47844881234388,61845441.63
USDT_BTC,1622408400,100.37668738031597,95.35785301130016,97.80827311142873,97.41384790232676,55731642.82
USDT_BTC,1622404800,99.38339258247672,94.41422295335288,96.79432880660363,97.19084813915576,103664608.3
USDT_BTC,1622401200,99.59137800558885,94.6118091053094,97.45928461376293,96.76046383382864,58120993.68
USDT_BTC,1622397600,96.21973335890407,91.40874669095886,93.40864412858019,94.2411066967165,107074483
USDT_BTC,1622394000,99.66293434876366,94.67978763132547,96.38862322276582,97.61914125473025,78456527.12
